id_abo,debut_abonnement,genre,type_abonnement,tarif_mensuel,age
8961214,2028-03-10,femme,2trajet_sem_meca,3,19
8157706,2027-09-01,,2trajet_sem_meca,3,25
8903419,2028-06-02,homme,10trajet_sem_meca,8,28
24479516,2027-07-24,non-binaire,2trajet_sem_tous,6,39
10565242,2027-12-17,femme,2trajet_sem_meca,3,24
7270368,2027-07-21,homme,2trajet_sem_tous,6,38
16511720,2027-07-02,femme,2trajet_sem_meca,3,31
27498595,2028-04-10,femme,10trajet_sem_tous,16,39
16853229,2027-09-09,non-binaire,10trajet_sem_tous,16,35
29020711,2027-08-24,femme,2trajet_sem_tous,6,39
21315810,2027-10-03,homme,2trajet_sem_tous,6,48
27978975,2027-09-10,femme,2trajet_sem_meca,3,36
6203386,2028-05-13,,2trajet_sem_tous,6,48
19864522,2028-04-27,femme,10trajet_sem_meca,8,28
23589896,2027-08-14,homme,2trajet_sem_tous,6,44
27613900,2027-11-24,femme,2trajet_sem_tous,6,47
2685690,2027-06-12,homme,2trajet_sem_meca,3,31
304802,2027-09-07,,2trajet_sem_meca,3,25
18682204,2027-08-24,non-binaire,2trajet_sem_meca,3,24
6770758,2028-05-24,homme,2trajet_sem_meca,3,27
11025561,2027-08-10,homme,2trajet_sem_meca,3,19
16923512,2028-04-13,homme,2trajet_sem_tous,6,45
11795651,2027-08-04,non-binaire,2trajet_sem_tous,6,41
16447268,2027-09-02,femme,2trajet_sem_tous,6,39
12014434,2028-03-29,,2trajet_sem_tous,6,31
18627405,2027-09-04,,2trajet_sem_meca,3,27
5808074,2027-09-16,homme,2trajet_sem_tous,6,35
16822933,2028-04-19,,2trajet_sem_meca,3,26
24729071,2027-07-05,,2trajet_sem_meca,3,20
13705664,2027-06-22,femme,2trajet_sem_tous,6,46
24605120,2027-06-08,homme,2trajet_sem_meca,3,29
15675468,2027-09-26,,2trajet_sem_meca,3,20
14777837,2027-08-24,homme,10trajet_sem_tous,16,35
16585447,2027-07-22,femme,illimité,25,38
20888606,2027-11-04,femme,2trajet_sem_tous,6,31
8366952,2027-07-22,homme,10trajet_sem_meca,8,30
9953525,2028-02-07,homme,2trajet_sem_tous,6,41
14623612,2027-08-29,femme,2trajet_sem_meca,3,26
12507973,2027-12-21,homme,2trajet_sem_tous,6,34
16966406,2027-08-31,homme,2trajet_sem_tous,6,42
24070166,2028-02-03,non-binaire,2trajet_sem_meca,3,31
29857153,2027-08-24,femme,illimité,25,44
17907740,2027-07-27,femme,10trajet_sem_tous,16,37
19370665,2027-08-27,non-binaire,2trajet_sem_tous,6,46
12892206,2028-01-01,homme,10trajet_sem_meca,8,30
760799,2027-09-01,homme,2trajet_sem_tous,6,36
2637827,2027-08-22,femme,2trajet_sem_meca,3,20
7226342,2027-10-20,femme,2trajet_sem_meca,3,28
1096258,2028-02-22,homme,2trajet_sem_tous,6,48
704225,2027-07-01,homme,2trajet_sem_tous,6,36
19024477,2027-12-31,homme,2trajet_sem_tous,6,31
12856664,2027-08-12,femme,10trajet_sem_tous,16,31
4256565,2027-07-03,femme,2trajet_sem_tous,6,55
23591957,2028-04-27,femme,10trajet_sem_tous,16,39
2316863,2027-07-19,,2trajet_sem_meca,3,20
5732703,2028-01-30,homme,2trajet_sem_tous,6,31
19577022,2028-05-04,femme,10trajet_sem_tous,16,32
30722258,2028-01-12,femme,2trajet_sem_tous,6,26
21701219,2028-05-20,femme,2trajet_sem_tous,6,43
14886167,2027-06-27,non-binaire,2trajet_sem_tous,6,28
25861271,2027-07-15,femme,2trajet_sem_tous,6,33
29263362,2028-03-28,femme,10trajet_sem_tous,16,34
2907128,2028-05-24,femme,2trajet_sem_tous,6,45
1263751,2027-07-17,non-binaire,2trajet_sem_tous,6,42
16636539,2027-08-28,femme,10trajet_sem_tous,16,31
18184798,2027-08-25,homme,2trajet_sem_tous,6,49
10768871,2027-10-29,femme,2trajet_sem_tous,6,39
9322863,2027-09-17,femme,10trajet_sem_tous,16,35
27054567,2027-10-21,homme,2trajet_sem_tous,6,32
4522788,2027-08-11,femme,2trajet_sem_tous,6,43
26584230,2027-09-02,homme,2trajet_sem_tous,6,45
28911148,2028-05-03,femme,2trajet_sem_meca,3,26
27044035,2027-07-17,,2trajet_sem_meca,3,20
3332026,2028-04-24,femme,10trajet_sem_tous,16,25
9372732,2027-12-03,,2trajet_sem_meca,3,16
10811569,2027-07-29,femme,2trajet_sem_meca,3,23
2419410,2027-09-11,femme,10trajet_sem_meca,8,26
24824607,2027-11-17,,2trajet_sem_meca,3,21
299825,2027-09-03,non-binaire,2trajet_sem_tous,6,34
29840067,2027-06-29,homme,2trajet_sem_meca,3,26
4948295,2028-03-21,homme,2trajet_sem_tous,6,46
20126533,2027-07-17,femme,2trajet_sem_meca,3,23
10002301,2027-09-21,femme,2trajet_sem_meca,3,23
22354823,2028-03-17,,2trajet_sem_meca,3,31
15736935,2028-06-01,femme,2trajet_sem_tous,6,55
9328407,2028-02-06,homme,2trajet_sem_meca,3,26
5132612,2028-02-27,femme,2trajet_sem_meca,3,30
27463233,2028-05-27,homme,2trajet_sem_tous,6,46
7440648,2028-01-13,femme,2trajet_sem_tous,6,43
15323167,2027-09-09,femme,10trajet_sem_meca,8,33
29533861,2027-12-13,homme,2trajet_sem_tous,6,28
3124120,2028-03-09,,10trajet_sem_meca,8,28
26495972,2027-07-17,femme,10trajet_sem_tous,16,31
16044004,2028-01-31,femme,2trajet_sem_meca,3,33
2008789,2027-07-13,homme,2trajet_sem_meca,3,31
28621413,2028-05-15,femme,2trajet_sem_meca,3,29
3528593,2028-01-18,homme,10trajet_sem_tous,16,31
30581269,2027-07-25,homme,2trajet_sem_meca,3,29
23661129,2028-05-28,femme,10trajet_sem_tous,16,28
20539327,2027-08-11,homme,10trajet_sem_tous,16,29
22676901,2028-05-15,femme,2trajet_sem_meca,3,27
6166988,2027-12-16,femme,2trajet_sem_meca,3,20
3472425,2028-05-08,femme,2trajet_sem_meca,3,24
10554310,2028-05-24,femme,10trajet_sem_meca,8,24
15345214,2027-06-16,homme,2trajet_sem_meca,3,23
16397313,2027-09-20,femme,10trajet_sem_meca,8,28
21165130,2027-08-04,homme,2trajet_sem_meca,3,21
17679473,2027-12-03,homme,2trajet_sem_tous,6,30
10013727,2028-01-14,femme,10trajet_sem_meca,8,29
5806947,2027-08-31,femme,2trajet_sem_tous,6,34
22639427,2028-01-13,homme,2trajet_sem_meca,3,24
2768468,2027-11-10,non-binaire,2trajet_sem_meca,3,29
30372378,2027-09-01,femme,2trajet_sem_tous,6,33
13678902,2028-02-21,homme,2trajet_sem_meca,3,40
21834817,2027-10-19,homme,2trajet_sem_tous,6,42
14463358,2027-12-03,femme,10trajet_sem_tous,16,32
8240125,2027-09-20,homme,10trajet_sem_tous,16,26
6693158,2027-08-25,non-binaire,illimité,25,42
21280684,2027-08-05,homme,2trajet_sem_tous,6,48
30132980,2027-06-06,femme,2trajet_sem_tous,6,49
4647297,2027-11-27,femme,2trajet_sem_meca,3,22
8357886,2027-06-27,homme,illimité,25,43
9322156,2027-12-01,femme,illimité,25,40
3771615,2028-06-01,homme,2trajet_sem_tous,6,43
26697370,2028-02-28,homme,2trajet_sem_meca,3,23
10992132,2028-05-10,homme,2trajet_sem_tous,6,37
23593281,2027-12-10,non-binaire,2trajet_sem_tous,6,43
1538733,2028-05-06,,2trajet_sem_tous,6,37
6706130,2027-09-08,homme,2trajet_sem_tous,6,40
17080109,2027-09-14,homme,2trajet_sem_tous,6,44
4044100,2027-08-14,homme,2trajet_sem_meca,3,31
11214733,2028-05-04,femme,10trajet_sem_tous,16,31
17024838,2027-06-24,femme,2trajet_sem_tous,6,47
3023126,2027-07-15,homme,2trajet_sem_meca,3,24
8059482,2027-08-18,,2trajet_sem_tous,6,44
14159855,2027-10-18,femme,2trajet_sem_meca,3,24
24761468,2027-06-06,femme,2trajet_sem_meca,3,40
17121801,2027-06-05,homme,2trajet_sem_meca,3,21
10909205,2027-09-12,femme,2trajet_sem_tous,6,48
2960805,2027-09-10,femme,10trajet_sem_meca,8,31
7015439,2027-07-19,femme,10trajet_sem_meca,8,28
4768135,2027-08-04,femme,10trajet_sem_meca,8,21
10422704,2027-07-18,homme,2trajet_sem_tous,6,39
5510978,2027-06-27,femme,10trajet_sem_meca,8,26
15482524,2028-02-14,femme,2trajet_sem_meca,3,33
13498191,2027-06-13,femme,10trajet_sem_meca,8,24
14694285,2027-09-12,femme,2trajet_sem_meca,3,27
19132698,2027-08-24,femme,10trajet_sem_tous,16,31
8690209,2028-03-24,homme,10trajet_sem_meca,8,24
28251048,2028-01-19,homme,2trajet_sem_tous,6,43
12866179,2027-07-01,homme,2trajet_sem_meca,3,22
23210916,2027-09-07,femme,2trajet_sem_meca,3,19
1412056,2027-10-30,,2trajet_sem_meca,3,36
3366049,2027-07-02,homme,2trajet_sem_meca,3,22
27996923,2027-09-01,femme,10trajet_sem_meca,8,26
12060485,2027-10-31,non-binaire,2trajet_sem_tous,6,36
26978634,2027-09-29,homme,2trajet_sem_meca,3,34
7741643,2027-07-05,non-binaire,2trajet_sem_meca,3,35
29145055,2027-08-05,femme,2trajet_sem_meca,3,32
23842629,2027-08-16,,10trajet_sem_meca,8,29
16684057,2027-11-25,homme,illimité,25,40
6491051,2027-10-25,femme,2trajet_sem_tous,6,33
27841494,2027-06-27,homme,2trajet_sem_tous,6,35
26216300,2027-06-11,femme,2trajet_sem_tous,6,43
19725492,2027-09-15,femme,2trajet_sem_meca,3,19
30439371,2027-06-30,femme,2trajet_sem_meca,3,18
21570862,2027-07-28,femme,2trajet_sem_tous,6,39
9221894,2027-08-10,homme,illimité,25,41
7357136,2027-09-09,homme,10trajet_sem_tous,16,38
2281394,2027-08-29,femme,2trajet_sem_tous,6,48
29157235,2027-12-28,non-binaire,2trajet_sem_tous,6,36
24130600,2027-07-13,femme,2trajet_sem_meca,3,34
6041922,2027-07-22,homme,10trajet_sem_meca,8,29
13947070,2027-06-27,homme,10trajet_sem_tous,16,38
22571309,2027-08-31,femme,2trajet_sem_tous,6,53
11551388,2027-09-12,,2trajet_sem_meca,3,27
22789257,2027-09-18,homme,2trajet_sem_tous,6,45
11746560,2028-02-01,homme,2trajet_sem_tous,6,42
27991702,2028-03-01,homme,2trajet_sem_tous,6,37
26693773,2027-09-12,homme,2trajet_sem_tous,6,47
13307869,2028-04-18,femme,2trajet_sem_tous,6,48
22952041,2027-09-16,femme,10trajet_sem_meca,8,22
3730749,2027-07-03,,2trajet_sem_meca,3,27
17308689,2027-07-03,femme,illimité,25,40
21000784,2027-12-07,homme,2trajet_sem_tous,6,43
14026911,2027-06-18,femme,2trajet_sem_meca,3,27
20149374,2027-08-29,non-binaire,2trajet_sem_tous,6,36
21158731,2027-07-08,non-binaire,2trajet_sem_meca,3,31
13680158,2027-12-11,homme,illimité,25,44
5906661,2028-02-29,homme,2trajet_sem_tous,6,32
1908251,2027-08-11,homme,10trajet_sem_tous,16,28
10838494,2028-03-06,homme,2trajet_sem_meca,3,27
24477850,2028-05-07,femme,2trajet_sem_meca,3,23
17011329,2027-09-23,homme,2trajet_sem_meca,3,36
4230127,2027-08-02,femme,2trajet_sem_meca,3,21
27855839,2028-04-28,femme,10trajet_sem_meca,8,26
10281688,2027-06-16,homme,2trajet_sem_tous,6,44
17894265,2028-06-02,homme,2trajet_sem_tous,6,55
11900408,2027-07-28,homme,2trajet_sem_tous,6,32
25840969,2027-08-23,femme,10trajet_sem_meca,8,26
4552550,2027-07-12,femme,2trajet_sem_tous,6,27
3503922,2027-09-05,femme,2trajet_sem_tous,6,44
7665788,2027-07-24,,2trajet_sem_meca,3,28
28793357,2027-09-17,femme,2trajet_sem_meca,3,34
15468354,2028-05-04,non-binaire,10trajet_sem_tous,16,28
7419762,2028-03-15,non-binaire,2trajet_sem_tous,6,37
4049135,2027-09-03,femme,2trajet_sem_meca,3,26
19457043,2027-06-29,femme,10trajet_sem_meca,8,23
14772508,2028-01-10,,2trajet_sem_meca,3,32
27012783,2028-04-13,homme,illimité,25,39
17228420,2027-07-04,homme,2trajet_sem_tous,6,38
28275470,2027-10-22,femme,10trajet_sem_tous,16,26
15700040,2027-09-12,non-binaire,2trajet_sem_meca,3,28
28758001,2028-02-19,femme,10trajet_sem_tous,16,24
10287712,2027-09-29,femme,2trajet_sem_tous,6,39
24657632,2027-09-01,homme,2trajet_sem_tous,6,47
6580628,2028-03-21,non-binaire,2trajet_sem_meca,3,25
13595557,2027-12-05,femme,10trajet_sem_meca,8,25
14767604,2027-09-03,,2trajet_sem_tous,6,37
2294659,2027-09-05,non-binaire,2trajet_sem_tous,6,47
24726720,2028-04-26,homme,10trajet_sem_meca,8,22
27101078,2027-08-24,femme,2trajet_sem_tous,6,45
18968466,2027-10-08,,2trajet_sem_tous,6,53
30235769,2027-09-03,homme,illimité,25,40
8033771,2028-02-01,,10trajet_sem_meca,8,23
27973071,2027-08-16,femme,2trajet_sem_tous,6,33
3697447,2027-07-14,homme,2trajet_sem_tous,6,42
30128822,2027-06-15,,2trajet_sem_tous,6,43
22459329,2027-06-20,femme,2trajet_sem_meca,3,19
22198470,2027-09-09,homme,2trajet_sem_meca,3,29
25364712,2028-03-03,femme,2trajet_sem_meca,3,29
9034631,2027-07-03,femme,2trajet_sem_tous,6,49
6478971,2027-08-26,femme,2trajet_sem_meca,3,21
29181688,2028-03-03,femme,2trajet_sem_tous,6,34
11340814,2027-06-16,femme,10trajet_sem_tous,16,29
30072391,2027-06-27,femme,10trajet_sem_meca,8,25
24662084,2027-09-23,femme,2trajet_sem_tous,6,39
636924,2028-01-03,homme,2trajet_sem_meca,3,26
14014586,2027-09-19,homme,2trajet_sem_tous,6,43
20997797,2028-03-13,femme,2trajet_sem_tous,6,60
19151423,2027-07-05,femme,10trajet_sem_meca,8,27
28968928,2027-08-23,homme,2trajet_sem_tous,6,47
1584798,2027-09-16,femme,2trajet_sem_tous,6,30
13140030,2028-03-16,non-binaire,2trajet_sem_tous,6,42
29897544,2027-07-13,femme,2trajet_sem_meca,3,24
5780229,2027-08-31,femme,10trajet_sem_meca,8,23
4294289,2027-08-12,homme,2trajet_sem_meca,3,32
18966732,2027-07-22,femme,10trajet_sem_tous,16,32
5292365,2027-08-25,homme,2trajet_sem_meca,3,27
709829,2028-05-16,femme,2trajet_sem_meca,3,17
5664722,2028-05-17,femme,illimité,25,38
30655065,2028-03-19,femme,2trajet_sem_tous,6,36
12505644,2027-12-05,femme,2trajet_sem_meca,3,20
17141783,2027-07-22,femme,2trajet_sem_meca,3,29
17049769,2027-06-27,femme,2trajet_sem_meca,3,23
13148668,2027-12-29,non-binaire,10trajet_sem_meca,8,27
18457022,2027-09-07,femme,2trajet_sem_meca,3,26
23539122,2027-08-28,femme,10trajet_sem_tous,16,33
16661445,2027-12-05,homme,2trajet_sem_tous,6,46
8436898,2028-01-15,homme,2trajet_sem_tous,6,41
15490152,2028-05-30,femme,2trajet_sem_tous,6,51
22545558,2027-09-11,femme,illimité,25,45
26982368,2027-09-17,,2trajet_sem_meca,3,21
29506325,2028-04-18,homme,2trajet_sem_meca,3,32
11746507,2028-04-19,,2trajet_sem_tous,6,45
17644491,2027-09-08,homme,2trajet_sem_meca,3,19
18691366,2027-10-22,homme,2trajet_sem_tous,6,33
6038931,2027-06-24,homme,2trajet_sem_meca,3,25
7339057,2027-11-10,femme,2trajet_sem_tous,6,35
27150764,2027-07-19,homme,2trajet_sem_tous,6,42
6672307,2027-09-07,femme,10trajet_sem_tous,16,31
26152825,2027-11-28,homme,2trajet_sem_tous,6,45
25936470,2028-03-25,non-binaire,2trajet_sem_meca,3,19
23618436,2027-07-29,homme,2trajet_sem_tous,6,57
20949047,2028-01-18,femme,2trajet_sem_meca,3,32
12229706,2027-08-30,homme,illimité,25,45
22491712,2027-07-05,homme,2trajet_sem_tous,6,43
15410808,2027-09-29,femme,2trajet_sem_meca,3,26
17844629,2027-12-06,homme,2trajet_sem_meca,3,26
29274606,2027-07-29,homme,2trajet_sem_tous,6,42
5489976,2027-10-19,homme,2trajet_sem_tous,6,41
8874063,2027-07-03,femme,2trajet_sem_tous,6,40
20135089,2028-01-31,femme,2trajet_sem_meca,3,28
1529748,2027-07-03,femme,10trajet_sem_tous,16,26
28267913,2027-10-26,femme,2trajet_sem_tous,6,36
23595289,2027-10-25,non-binaire,2trajet_sem_meca,3,28
21704051,2027-12-01,femme,2trajet_sem_meca,3,30
20067875,2027-09-19,non-binaire,2trajet_sem_tous,6,51
22202455,2027-08-25,homme,2trajet_sem_tous,6,47
4278094,2028-04-12,homme,2trajet_sem_meca,3,28
16121703,2027-10-14,homme,2trajet_sem_tous,6,50
15118943,2027-09-27,homme,2trajet_sem_meca,3,21
28148592,2027-10-22,femme,2trajet_sem_tous,6,45
3761275,2027-08-17,homme,2trajet_sem_meca,3,24
18725346,2027-08-12,femme,10trajet_sem_meca,8,19
4758764,2027-08-24,femme,illimité,25,46
1850425,2027-06-30,femme,10trajet_sem_meca,8,30
12759357,2027-10-18,femme,2trajet_sem_tous,6,24
13678966,2027-12-14,femme,2trajet_sem_tous,6,39
29351915,2028-01-24,homme,2trajet_sem_meca,3,25
24598725,2028-01-25,homme,2trajet_sem_tous,6,31
14918136,2028-01-16,homme,10trajet_sem_meca,8,24
57628,2027-11-21,femme,10trajet_sem_tous,16,29
7994921,2027-06-19,homme,10trajet_sem_tous,16,42
8216813,2027-08-03,non-binaire,2trajet_sem_tous,6,42
6049209,2027-11-30,homme,2trajet_sem_meca,3,29
14234251,2027-07-22,femme,2trajet_sem_tous,6,50
25257790,2027-08-28,homme,2trajet_sem_tous,6,34
1658195,2028-04-10,,2trajet_sem_meca,3,23
22194878,2028-02-07,femme,2trajet_sem_meca,3,27
29461426,2027-09-17,homme,2trajet_sem_tous,6,37
17165689,2028-01-01,homme,2trajet_sem_meca,3,28
23751587,2028-05-31,femme,2trajet_sem_meca,3,27
9389534,2027-09-12,femme,2trajet_sem_tous,6,49
11185426,2027-07-06,femme,2trajet_sem_meca,3,29
24944457,2027-08-31,homme,illimité,25,30
21116359,2027-11-06,homme,10trajet_sem_meca,8,31
10074485,2027-09-03,homme,2trajet_sem_meca,3,32
9692511,2027-08-21,femme,2trajet_sem_tous,6,27
8276206,2027-07-03,non-binaire,2trajet_sem_meca,3,16
24072641,2028-05-26,femme,10trajet_sem_tous,16,27
1885502,2027-07-24,,2trajet_sem_meca,3,22
3624998,2027-06-23,femme,2trajet_sem_tous,6,39
25110891,2027-11-28,non-binaire,2trajet_sem_meca,3,18
13187237,2028-04-16,femme,2trajet_sem_tous,6,48
11229456,2028-05-29,homme,10trajet_sem_meca,8,22
11567780,2027-11-06,homme,2trajet_sem_tous,6,25
19820686,2027-08-28,homme,2trajet_sem_tous,6,45
29326860,2027-09-03,femme,2trajet_sem_tous,6,35
5233065,2028-02-06,,2trajet_sem_tous,6,42
9445034,2027-06-17,femme,2trajet_sem_tous,6,42
17739396,2028-02-12,femme,10trajet_sem_meca,8,21
4941112,2027-06-13,femme,2trajet_sem_tous,6,35
20570691,2027-07-27,homme,2trajet_sem_meca,3,22
27718127,2027-08-12,non-binaire,2trajet_sem_tous,6,34
6748289,2027-10-21,femme,2trajet_sem_meca,3,25
28029310,2028-06-01,homme,2trajet_sem_meca,3,21
27739485,2028-01-24,homme,2trajet_sem_tous,6,32
23711936,2028-01-31,homme,2trajet_sem_tous,6,49
29126759,2027-10-08,homme,2trajet_sem_tous,6,37
18234352,2027-06-29,homme,2trajet_sem_tous,6,33
13954443,2027-07-19,homme,10trajet_sem_meca,8,21
14401134,2028-05-18,femme,10trajet_sem_tous,16,23
18360093,2027-07-03,non-binaire,2trajet_sem_tous,6,48
22823184,2027-07-31,femme,2trajet_sem_tous,6,33
10604833,2027-09-03,femme,illimité,25,42
19162871,2027-09-01,non-binaire,2trajet_sem_meca,3,22
17450501,2027-07-05,femme,illimité,25,42
25270217,2027-07-18,femme,2trajet_sem_meca,3,24
13843407,2028-05-09,homme,2trajet_sem_tous,6,45
13223802,2028-04-09,homme,2trajet_sem_meca,3,32
15123244,2027-08-31,femme,10trajet_sem_meca,8,37
9162637,2027-09-15,femme,2trajet_sem_tous,6,36
22300161,2027-07-15,femme,2trajet_sem_tous,6,38
9888789,2027-08-04,femme,2trajet_sem_meca,3,32
18905938,2028-05-20,homme,2trajet_sem_tous,6,48
19294355,2027-08-20,femme,10trajet_sem_tous,16,34
235267,2027-10-09,,2trajet_sem_tous,6,27
8059495,2027-09-19,non-binaire,2trajet_sem_tous,6,53
1893155,2027-06-21,femme,2trajet_sem_meca,3,28
10230050,2027-07-29,,2trajet_sem_meca,3,34
23841610,2028-05-03,non-binaire,2trajet_sem_tous,6,27
4891736,2027-11-05,,2trajet_sem_meca,3,20
28681317,2027-10-10,homme,2trajet_sem_meca,3,29
10731323,2027-06-21,femme,2trajet_sem_tous,6,34
28832666,2028-05-26,homme,2trajet_sem_tous,6,46
15951068,2027-07-28,femme,10trajet_sem_tous,16,23
14224376,2028-04-19,femme,2trajet_sem_meca,3,27
23294851,2027-08-07,femme,2trajet_sem_meca,3,25
1055171,2028-05-28,homme,2trajet_sem_tous,6,31
22707846,2027-10-26,femme,2trajet_sem_meca,3,21
14267696,2027-11-18,femme,2trajet_sem_tous,6,36
13717966,2027-12-07,femme,10trajet_sem_tous,16,26
10624923,2027-08-08,femme,2trajet_sem_tous,6,51
7473902,2028-01-12,homme,2trajet_sem_meca,3,27
7519379,2027-08-10,femme,2trajet_sem_tous,6,48
14648249,2027-07-17,homme,illimité,25,44
19662198,2028-02-25,femme,2trajet_sem_tous,6,54
5177194,2027-09-06,non-binaire,illimité,25,42
3560066,2027-11-03,homme,2trajet_sem_meca,3,19
30507441,2027-12-13,non-binaire,2trajet_sem_tous,6,45
14096688,2028-05-26,,2trajet_sem_meca,3,29
14567250,2027-08-03,femme,10trajet_sem_meca,8,21
25344440,2027-09-08,homme,2trajet_sem_meca,3,29
5720111,2027-07-21,non-binaire,2trajet_sem_meca,3,25
26188017,2027-08-27,non-binaire,2trajet_sem_meca,3,27
8849213,2027-09-05,homme,2trajet_sem_tous,6,35
4072940,2027-10-03,femme,2trajet_sem_tous,6,27
20760659,2027-09-14,femme,2trajet_sem_tous,6,41
3817153,2028-04-22,femme,2trajet_sem_meca,3,34
5605334,2027-08-28,,2trajet_sem_meca,3,25
12719403,2027-12-27,femme,2trajet_sem_tous,6,52
26950075,2027-08-08,femme,2trajet_sem_tous,6,39
10172328,2028-05-24,homme,2trajet_sem_tous,6,46
19226965,2027-07-19,homme,2trajet_sem_meca,3,28
1479689,2028-03-26,homme,2trajet_sem_tous,6,42
12039527,2027-06-20,non-binaire,10trajet_sem_tous,16,27
26776416,2028-04-25,,2trajet_sem_meca,3,22
24302548,2028-04-12,homme,2trajet_sem_tous,6,29
6473806,2027-09-11,femme,2trajet_sem_tous,6,35
6915404,2027-12-15,femme,2trajet_sem_meca,3,26
28399410,2027-11-29,,2trajet_sem_meca,3,22
18744836,2027-08-28,femme,10trajet_sem_meca,8,26
6868180,2028-05-24,,illimité,25,39
6004084,2028-05-21,homme,2trajet_sem_tous,6,43
24358157,2027-09-01,homme,2trajet_sem_meca,3,22
15889058,2027-11-14,femme,2trajet_sem_meca,3,23
6757154,2028-05-30,,2trajet_sem_meca,3,20
19777306,2027-10-21,femme,2trajet_sem_tous,6,38
20618664,2027-08-29,,2trajet_sem_tous,6,44
22808398,2027-10-23,non-binaire,2trajet_sem_meca,3,25
20667669,2027-06-08,femme,2trajet_sem_tous,6,45
12017266,2027-08-26,femme,2trajet_sem_meca,3,32
5864454,2027-11-25,homme,2trajet_sem_tous,6,50
712055,2027-08-13,femme,2trajet_sem_meca,3,32
30416685,2027-12-07,homme,2trajet_sem_tous,6,44
7526572,2027-07-07,homme,2trajet_sem_tous,6,39
16274535,2027-09-13,femme,2trajet_sem_meca,3,20
9438953,2028-02-17,homme,2trajet_sem_meca,3,38
19530309,2027-09-30,homme,2trajet_sem_tous,6,44
18533053,2027-08-07,femme,2trajet_sem_meca,3,24
13493257,2027-06-20,femme,2trajet_sem_tous,6,51
9034353,2027-08-05,homme,10trajet_sem_tous,16,23
10244447,2027-12-05,femme,10trajet_sem_meca,8,33
29829726,2028-04-25,homme,2trajet_sem_tous,6,30
16024321,2027-08-27,femme,10trajet_sem_tous,16,32
16340405,2028-02-23,non-binaire,2trajet_sem_tous,6,41
15329427,2027-06-09,homme,illimité,25,43
22531676,2027-09-06,homme,10trajet_sem_tous,16,32
1436754,2027-08-28,homme,2trajet_sem_meca,3,22
4133726,2027-10-08,homme,2trajet_sem_tous,6,50
512012,2027-11-03,homme,2trajet_sem_tous,6,39
23851875,2027-09-14,femme,2trajet_sem_meca,3,24
10838509,2027-09-18,homme,illimité,25,40
5497723,2028-06-01,homme,2trajet_sem_meca,3,28
21329376,2028-04-21,femme,2trajet_sem_meca,3,37
23782762,2028-01-05,femme,10trajet_sem_meca,8,26
28682783,2028-02-27,femme,2trajet_sem_tous,6,44
10303163,2027-08-30,femme,10trajet_sem_tous,16,30
10729126,2028-02-20,femme,illimité,25,48
17167552,2027-07-06,non-binaire,2trajet_sem_tous,6,51
18852976,2027-08-19,,10trajet_sem_meca,8,31
5979530,2028-01-30,femme,2trajet_sem_tous,6,35
16856546,2027-09-25,femme,2trajet_sem_tous,6,51
13520835,2027-07-06,femme,10trajet_sem_meca,8,21
6666446,2028-05-18,femme,2trajet_sem_meca,3,24
26593950,2027-09-11,homme,2trajet_sem_meca,3,27
13398564,2027-09-24,femme,2trajet_sem_tous,6,45
6035596,2027-06-10,femme,2trajet_sem_tous,6,41
12117632,2027-09-09,homme,10trajet_sem_meca,8,29
667160,2027-09-05,homme,2trajet_sem_tous,6,41
1697389,2027-08-26,femme,10trajet_sem_tous,16,33
25692176,2027-08-22,homme,10trajet_sem_tous,16,34
15998058,2027-09-07,,2trajet_sem_tous,6,47
28478974,2027-09-21,homme,10trajet_sem_tous,16,26
30451056,2027-10-17,femme,2trajet_sem_meca,3,24
23115513,2028-02-02,homme,2trajet_sem_meca,3,26
5650406,2027-07-29,femme,2trajet_sem_meca,3,29
3723644,2028-04-27,homme,10trajet_sem_tous,16,34
